b-dglc-HEX-1:5||(2d:1)n-acetyl	1
b-dgal-HEX-1:5	2
a-dman-HEX-1:5	3
b-dglc-HEX-1:5	4
b-dman-HEX-1:5	5
a-dgro-dgal-NON-2:6|1:a|2:keto|3:d||(5d:1)n-acetyl	6
a-lgal-HEX-1:5|6:d	7
a-dglc-HEX-1:5	8
a-lman-HEX-1:5|6:d	9
a-dgal-HEX-1:5	10
b-dxyl-PEN-1:5	11
b-dgal-HEX-1:5||(2d:1)n-acetyl	12
b-dglc-HEX-1:5|6:a	13
a-dgal-HEX-1:5||(2d:1)n-acetyl	14
o-dglc-HEX-0:0|1:aldi||(2d:1)n-acetyl	15
a-dglc-HEX-1:5||(2d:1)n-acetyl	16
a-dglc-HEX-1:5||(2d:1)amino	17
o-dgal-HEX-0:0|1:aldi||(2d:1)n-acetyl	18
b-dglc-HEX-1:5||(2d:1)amino	19
b-dara-HEX-2:5|2:keto	20
a-dgal-HEX-1:5|6:a	21
b-dgal-HEX-1:5|6:d	22
a-lthr-HEX-1:5|4,5:en|4:d|6:a	23
a-dglc-HEX-1:5|6:a	24
b-dgal-HEX-1:5||(3o:1)methyl	25
b-lgal-HEX-1:5|6:d	26
b-dglc-HEX-1:5|6:d	27
b-lman-HEX-1:5|6:d	28
b-drib-HEX-1:5|2:d|6:d	29
a-dman-HEX-1:5|6:d	30
o-dgal-HEX-0:0|1:aldi	31
a-dman-HEX-1:5||(3o:1)methyl	32
b-drib-HEX-1:5|2:d|6:d||(3o:1)methyl	33
a-dgro-dgal-NON-2:6|1:a|2:keto|3:d	34
b-drib-PEN-1:4	35
a-dara-PEN-1:4	36
o-dman-HEX-0:0|1:aldi	37
a-dgro-dgal-NON-2:6|1:a|2:keto|3:d||(5d:1)amino	38
b-dglc-HEX-1:5|6:a||(6o:1)methyl	39
a-dxyl-HEX-1:5|3:d|6:d	40
a-dman-HEX-1:5|6:d||(4d:1)n-formyl	41
b-dglc-HEX-1:5||(6o:1)acetyl	42
a-dgal-HEX-1:4	43
b-dman-HEX-1:5||(2d:1)n-acetyl	44
a-lgal-HEX-1:5|6:d||(2o:1)methyl	45
b-dara-PEN-1:4	46
o-drib-PEN-0:0|1:aldi	47
b-dara-HEX-1:5|2:d|6:d||(3o:1)methyl	48
a-dgro-dgal-NON-2:6|1:a|2:keto|3:d||(5d:1)n-acetyl|(9o:1)acetyl	49
a-dglc-HEX-1:5||(6d:1)amino	50
a-lgal-HEX-1:5|6:d||(2d:1)n-acetyl	51
a-dglc-HEX-1:5|6:a||(4o:1)methyl	52
a-lgal-HEX-1:5	53
b-dgal-HEX-1:5|6:a	54
b-dman-OCT-2:6|1:a|2:keto|3:d	55
b-dman-HEX-1:5|6:a||(2d:1)n-acetyl|(3d:1)n-acetyl	56
b-dglc-HEX-1:5||(2o:1)acetyl|(3o:1)acetyl|(4o:1)acetyl|(6o:1)acetyl	57
a-dman-HEX-1:5|6:d||(4d:1)n-acetyl	58
a-lman-HEX-1:5|6:d||(3o:1)methyl	59
a-dglc-HEX-1:5||(6o:1)acetyl	60
b-dara-PEN-1:5	61
b-dglc-HEX-1:5|6:d||(2d:1)n-acetyl	62
b-dman-HEX-1:5|6:d	63
a-lrib-HEX-1:5|2:d|6:d||(3o:1)methyl	64
b-dgal-HEX-1:5|6:d||(3o:1)methyl	65
b-lrib-HEX-1:5|2:d|6:d||(3o:1)methyl	66
b-drib-HEX-1:5|2:d|6:d||(3o:1)acetyl	67
o-dxyl-PEN-0:0|1:aldi	68
b-dman-HEX-1:5|6:a	69
o-dglc-HEX-0:0|1:a	70
a-dglc-HEX-1:5||(2d:1)n-sulfate|(6o:1)sulfate	71
a-dglc-HEX-1:5||(6o:1)methyl	72
a-lgul-HEX-1:5|6:a	73
a-dara-HEX-1:5|3:d|6:d	74
a-lman-HEX-1:5|6:d||(2o:1)acetyl	75
a-dgal-HEX-1:5||(2d:1)amino	76
a-dara-PEN-1:5	77
a-lido-HEX-1:5|6:a||(2o:1)sulfate	78
a-dglc-HEX-1:5|6:d||(2d:1)n-acetyl	79
b-dall-HEX-1:5|6:d||(3o:1)methyl	80
a-dman-HEX-1:5||(4o:1)acetyl	81
a-dgro-dgal-NON-2:6|1:a|2:keto|3:d||(4o:1)acetyl|(5d:1)n-acetyl	82
b-dgro-dgal-NON-2:6|1:a|2:keto|3:d||(5d:1)n-acetyl	83
b-drib-PEN-1:5	84
a-dgal-HEX-1:5|6:d||(2d:1)n-acetyl	85
a-llyx-HEX-1:5|2:d|6:d	86
b-dman-HEX-1:5|6:a||(2d:1)n-acetyl	87
b-dara-HEX-1:5|2:d|6:d||(3d:1)n-acetyl	88
a-lman-HEX-1:5|6:d||(3o:1)methyl|(4o:1)methyl	89
a-dxyl-PEN-1:4	90
b-dglc-HEX-1:5||(2d:1)n-acetyl|(6o:1)sulfate	91
a-dman-HEX-1:5||(2o:1)acetyl	92
b-dglc-HEX-1:5||(3o:1)methyl	93
b-dglc-HEX-1:5||(2d:1)amino|(6o:1)acetyl	94
b-dara-HEX-1:5|3:d|6:d	95
b-drib-HEX-1:5|2:d|6:d||(3o:1)acetyl|(4o:1)acetyl	96
a-dara-HEX-2:5|2:keto	97
b-lara-PEN-1:5	98
b-dgal-HEX-1:5|6:d||(2d:1)n-acetyl	99
a-lman-HEX-1:5|6:d||(4o:1)acetyl	100
b-lara-PEN-1:4	101
a-lman-HEX-1:5|6:d||(3o:1)acetyl	102
a-drib-PEN-1:4	103
b-dara-HEX-1:5|2:d|6:d	104
a-dglc-HEX-1:5||(3d:1)amino	105
a-dara-HEX-1:5|2:d	106
b-dglc-HEX-1:5|6:a||(4o:1)methyl	107
a-lxyl-HEX-1:5|3:d|6:d	108
a-dman-HEX-1:5||(6o:1)acetyl	109
a-lman-HEX-1:5|6:d||(2o:1)methyl	110
a-dgal-HEX-1:5|6:a||(2d:1)n-acetyl	111
b-dglc-HEX-1:5||(2o:1)acetyl|(3o:1)acetyl|(6o:1)acetyl	112
b-dgal-HEX-1:5||(2o:1)acetyl|(3o:1)acetyl|(4o:1)acetyl|(6o:1)acetyl	113
a-lman-HEX-1:5|6:d||(2o:1)methyl|(3o:1)methyl	114
b-dgal-HEX-1:5||(6o:1)methyl	115
a-dglc-HEX-1:5||(2d:1)amino|(6d:1)amino	116
o-dglc-HEX-0:0|1:aldi||(2d:1)amino	117
b-lthr-HEX-1:5|4,5:en|4:d|6:a	118
b-lxyl-PEN-1:5	119
o-lglc-HEX-0:0|1:aldi|6:d	120
a-dman-HEX-1:5||(2d:1)n-acetyl	121
b-dgal-HEX-1:5||(2o:1)methyl	122
a-drib-HEX-1:5|3:d|6:d	123
b-dxyl-HEX-1:5|4:d	124
b-dglc-HEX-1:5||(4o:1)acetyl|(6o:1)acetyl	125
a-lara-HEX-1:5|2:d|6:d||(3o:1)methyl	126
b-dgal-HEX-1:5||(2d:1)amino	127
b-dglc-HEX-1:5||(3o:1)acetyl|(4o:1)acetyl|(6o:1)acetyl	128
b-dlyx-HEX-1:5|2:d|6:d	129
b-dglc-HEX-1:5||(3o:1)methyl|(6o:1)methyl	130
a-lman-HEX-1:5	131
b-llyx-HEX-1:5|2:d|6:d||(3o:1)methyl	132
a-dman-HEX-1:5||(4o:1)methyl	133
a-dglc-HEX-1:5|6:d	134
a-lman-HEX-1:5|6:d||(2o:1)acetyl|(4o:1)acetyl	135
b-dgal-HEX-1:5||(4o:1)methyl	136
b-dglc-HEX-1:5||(2d:1)n-acetyl|(6o:1)glycolyl	137
a-dglc-HEX-1:5|6:d||(4d:1)amino	138
b-lalt-HEX-1:5|6:d	139
a-dgal-HEX-1:5|6:d||(3d:1)n-acetyl	140
a-dido-HEX-1:5|6:a	141
b-dxyl-HEX-1:5|3:d	142
a-lgro-lman-NON-2:6|1:a|2:keto|3:d|9:d||(5d:1)n-acetyl|(7d:1)n-formyl	143
a-lman-HEX-1:5|6:d||(2o:1)acetyl|(3o:1)acetyl|(4o:1)acetyl	144
b-dxyl-PEN-1:5||(2o:1)methyl	145
b-dgal-HEX-1:5|6:d||(4o:1)acetyl	146
a-dlyx-HEX-1:5|4:d	147
a-dgal-HEX-1:5|6:d||(4d:1)n-acetyl	148
b-ltal-HEX-1:5|6:d	149
b-dglc-HEX-1:5||(2d:1)n-acetyl|(6o:1)acetyl	150
b-dara-HEX-1:5|2:d	151
a-dara-HEX-1:5|2:d|6:d	152
o-dara-PEN-0:0|1:aldi	153
b-dglc-HEX-1:5|6:d||(3o:1)methyl	154
a-lglc-HEX-1:5|6:d||(3o:1)methyl	155
b-dglc-HEX-1:5||(2o:1)acetyl	156
a-lglc-HEX-1:5|6:d||(2d:1)n-acetyl	157
b-dlyx-HEX-1:5|2:d|6:d||(3o:1)methyl	158
a-ltal-HEX-1:5|6:d	159
a-dglc-HEX-1:5||(6d:1)thio	160
a-lgul-HEX-1:5|6:a||(2d:1)n-acetyl|(3d:1)n-acetyl	161
a-lido-HEX-1:5	162
b-dgal-HEX-1:4||(2o:1)acetyl	163
a-dtal-HEX-1:5	164
b-dlyx-HEX-1:5|2:d	165
b-dgal-HEX-1:5||(2d:1)n-acetyl|(4o:1)sulfate	166
a-dgal-HEX-1:5|6:a||(2d:1)n-acetyl|(3o:1)acetyl|(6d:1)amino	167
b-dgal-HEX-1:5|6:d||(2d:1)n-acetyl|(4d:1)amino	168
a-dglc-HEX-1:5||(2o:1)methyl|(6o:1)methyl	169
a-dglc-HEX-1:5||(4o:1)methyl	170
b-lglc-HEX-1:5|6:d||(3d:1)n-acetyl	171
a-dgro-dgal-NON-2:6|1:a|2:keto|3:d||(5d:1)n-glycolyl|(8o:1)methyl	172
b-dxyl-PEN-1:4	173
o-dgal-HEX-0:0|1:aldi|6:d||(2d:1)n-acetyl	174
a-dgro-dgal-NON-2:6|1:a|2:keto|3:d||(5d:1)amino|(9o:1)acetyl	175
a-dglc-HEX-1:5||(2o:1)acetyl|(3o:1)acetyl|(6o:1)acetyl	176
b-dgal-HEX-1:5||(6o:1)acetyl	177
b-dall-HEX-1:5||(2d:1)n-acetyl	178
b-dgal-HEX-1:5||(6d:1)amino	179
b-dglc-HEX-1:5||(2d:1)n-acetyl|(3o:1)acetyl|(6o:1)acetyl	180
a-dglc-HEX-1:5||(4d:1)amino|(6d:1)amino	181
b-dglc-HEX-1:5|6:d||(4d:1)amino	182
b-dara-HEX-1:5|2:d|6:d||(4o:1)methyl	183
a-dglc-HEX-1:5||(2d:1)fluoro	184
a-dxyl-HEX-1:5|4:d	185
b-dxyl-HEX-1:5|4:d|6:a	186
a-dglc-HEX-1:5||(4d:1)amino	187
o-dglc-HEX-0:0|1:a|6:a	188
a-dxyl-HEX-1:5|4:d|6:d	189
a-dglc-HEX-1:5||(5d:1)thio	190
a-dglc-HEX-1:5||(2d:1)n-sulfate	191
b-dglc-HEX-1:5||(4d:1)thio	192
b-dgal-HEX-1:5|6:a||(2o:1)methyl|(3o:1)methyl	193
o-dglc-HEX-0:0	194
a-dglc-HEX-1:5||(2o:1)sulfate|(3o:1)sulfate|(4o:1)sulfate|(6o:1)sulfate	195
a-dglc-HEX-1:5||(2o:1)methyl|(3o:1)methyl|(6o:1)sulfate	196
a-dgal-HEX-1:5||(2o:1)sulfate|(3o:1)sulfate|(6o:1)sulfate	197
b-dglc-HEX-1:5||(2o:1)methyl|(3o:1)methyl|(6o:1)methyl	198
b-dara-HEX-1:5|1:keto|2:keto	199
o-lglc-HEX-0:0|1:a|6:a	200
b-lido-HEX-1:5||(2d:1)amino|(6d:1)amino	201
a-lglc-HEX-1:5||(2d:1)n-acetyl	202
b-dglc-HEX-1:5||(2d:1)n-trifluoroacetyl	203
a-dglc-HEX-1:5||(2o:1)sulfate|(3o:1)sulfate	204
o-dglc-HEX-0:0|1:aldi	205
a-drib-HEX-1:5|3:d||(2d:1)amino|(6d:1)amino	206
a-dlyx-HEX-1:5|2:d|6:d||(4o:1)methyl	207
a-dlyx-HEX-1:5|2:d	208
b-dgal-HEX-1:5||(2d:1)fluoro	209
a-dlyx-HEX-1:5|2:d|6:d||(4o:1)acetyl	210
a-dgal-HEX-1:5||(2o:1)methyl	211
a-dgal-HEX-1:5|6:d	212
b-lgal-HEX-1:5|6:d||(2d:1)fluoro	213
b-dgal-HEX-1:5||(4o:1)sulfate	214
b-dgal-HEX-1:5||(6o:1)sulfate	215
a-dery-HEX-1:5|3:d|4:d||(2d:1)amino|(6d:1)amino	216
b-dgal-HEX-1:5|6:a||(2o:1)sulfate|(3o:1)sulfate|(6o:1)sulfate	217
o-lgal-HEX-0:0|1:a|6:d	218
b-lgal-HEX-1:5|6:d||(2o:1)methyl	219
b-dgal-HEX-1:5||(2d:1)n-acetyl|(6o:1)sulfate	220
a-dgal-HEX-1:5||(2d:1)n-acetyl|(4o:1)sulfate	221
b-dgal-HEX-1:5||(3o:1)sulfate	222
a-dxyl-PEN-1:5||(2d:1)fluoro	223
o-dxyl-PEN-0:0	224
a-dxyl-PEN-1:5	225
a-dman-OCT-2:6|1:a|2:keto|3:d	226
a-dman-HEX-1:5||(2d:1)fluoro	227
a-dman-HEX-1:5|6:a	228
b-dman-HEX-1:5||(2d:1)fluoro	229
o-lman-HEX-0:0|6:d	230
b-drib-HEX-1:5|2:d|6:d||(4d:1)thio	232
a-drib-HEX-1:5|3:d||(2d:1)amino	233
b-drib-HEX-1:5|2:d|6:d||(4d:1)s-methyl	234
b-dara-HEX-2:6|2:keto	235
b-lara-HEX-2:5|2:keto	236
b-lara-HEX-2:5|2:keto|6:d	237
b-dall-HEX-1:5	238
o-dall-HEX-0:0	239
a-dall-HEX-1:5||(2d:1)n-acetyl|(6o:1)methyl	240
a-lgul-HEX-1:5	241
a-dgal-HEX-1:5||(2d:1)fluoro	242
o-dlyx-HEX-0:0|1:a|3:d	243
a-lido-HEX-1:5|6:a||(2o:1)methyl|(3o:1)methyl	244
a-lido-HEX-1:5|6:a	245
a-lery-HEX-1:5|4,5:en|4:d|6:a	246
a-lthr-PEN-1:5|2:d||(3o:1)methyl|(4d:1)n-ethyl	247
b-lara-HEX-1:5|2:d|6:d	248
o-lman-HEX-0:0|1:aldi|1:d	249
a-lara-PEN-1:4	250
a-lara-PEN-1:5	251
a-dall-HEX-1:4	253
a-dall-HEX-1:5	254
a-dalt-HEX-1:4	255
a-dalt-HEX-1:5	256
a-dara-HEX-2:6|2:keto	257
a-dgul-HEX-1:4	258
a-dgul-HEX-1:5	259
a-dido-HEX-1:4	260
a-dido-HEX-1:5	261
a-dlyx-PEN-1:4	262
a-dlyx-PEN-1:5	263
a-dman-HEX-1:4	264
a-drib-HEX-2:5|2:keto	265
a-drib-HEX-2:6|2:keto	266
a-drib-PEN-1:5	267
a-dxyl-HEX-2:5|2:keto	268
a-dxyl-HEX-2:6|2:keto	269
a-dlyx-HEX-2:5|2:keto	270
a-dlyx-HEX-2:6|2:keto	271
a-dtal-HEX-1:4	272
a-dthr-PEN-2:5|2:keto	273
a-lall-HEX-1:4	274
a-lall-HEX-1:5	275
a-lalt-HEX-1:4	276
a-lalt-HEX-1:5	277
a-lara-HEX-2:5|2:keto	278
a-lara-HEX-2:6|2:keto	279
a-lgal-HEX-1:4	280
a-lgal-HEX-1:5||(2d:1)n-acetyl	281
a-lglc-HEX-1:4	282
a-lgul-HEX-1:4	283
a-lido-HEX-1:4	284
a-llyx-PEN-1:4	285
a-llyx-PEN-1:5	286
a-lman-HEX-1:4	287
a-lrib-HEX-2:5|2:keto	288
a-lrib-PEN-1:4	289
a-lrib-PEN-1:5	290
a-lxyl-HEX-2:5|2:keto	291
a-lxyl-HEX-2:6|2:keto	292
a-llyx-HEX-2:5|2:keto	293
a-llyx-HEX-2:6|2:keto	294
a-ltal-HEX-1:4	295
a-ltal-HEX-1:5	296
a-lthr-PEN-2:5|2:keto	297
a-lxyl-PEN-1:4	298
a-lxyl-PEN-1:5	299
b-dall-HEX-1:4	300
b-dalt-HEX-1:4	301
b-dalt-HEX-1:5	302
b-dgal-HEX-1:4	303
b-dglc-HEX-1:4	304
b-dgul-HEX-1:4	305
b-dgul-HEX-1:5	306
b-dido-HEX-1:4	307
b-dido-HEX-1:5	308
b-dlyx-PEN-1:4	309
b-dlyx-PEN-1:5	310
b-dman-HEX-1:4	311
b-drib-HEX-2:5|2:keto	312
b-drib-HEX-2:6|2:keto	313
b-dxyl-HEX-2:5|2:keto	314
b-dxyl-HEX-2:6|2:keto	315
b-dlyx-HEX-2:5|2:keto	316
b-dlyx-HEX-2:6|2:keto	317
b-dtal-HEX-1:4	318
b-dtal-HEX-1:5	319
b-dthr-PEN-2:5|2:keto	320
b-lall-HEX-1:4	321
b-lall-HEX-1:5	322
b-lalt-HEX-1:4	323
b-lalt-HEX-1:5	324
b-lara-HEX-2:6|2:keto	325
b-lgal-HEX-1:4	326
b-lgal-HEX-1:5||(2d:1)n-acetyl	327
b-lgal-HEX-1:5	328
b-lglc-HEX-1:5||(2d:1)n-acetyl	329
b-lglc-HEX-1:5||(2d:1)amino	330
b-lglc-HEX-1:5	331
b-lgul-HEX-1:4	332
b-lgul-HEX-1:5	333
b-lido-HEX-1:4	334
b-lido-HEX-1:5	335
b-llyx-PEN-1:4	336
b-llyx-PEN-1:5	337
b-lman-HEX-1:4	338
b-lman-HEX-1:5	339
b-lrib-HEX-2:5|2:keto	340
b-lrib-HEX-2:6|2:keto	341
b-lglc-HEX-1:5|6:d	342
b-lrib-PEN-1:4	343
b-lrib-PEN-1:5	344
b-lxyl-HEX-2:5|2:keto	345
b-lxyl-HEX-2:6|2:keto	346
b-llyx-HEX-2:5|2:keto	347
b-llyx-HEX-2:6|2:keto	348
b-ltal-HEX-1:4	349
b-ltal-HEX-1:5	350
b-lthr-PEN-2:5|2:keto	351
b-lxyl-PEN-1:4	352
a-lgro-dman-HEP-1:5	353
b-lgro-dman-HEP-1:5	354
a-dgro-dman-HEP-1:5	355
b-dgro-dman-HEP-1:5	356
a-dman-HEX-1:5|6:d||(4d:1)amino	357
b-dman-HEX-1:5|6:d||(4d:1)amino	358
b-lara-PEN-1:5||(4d:1)amino	359
a-lara-PEN-1:5||(4d:1)amino	360
b-dman-HEX-1:5||(2d:1)amino	361
a-dman-HEX-1:5||(2d:1)amino	362
a-dgal-HEX-1:5|6:d||(3d:1)amino	363
b-dgal-HEX-1:5|6:d||(3d:1)amino	364
a-dtal-HEX-1:5|6:d	365
b-dtal-HEX-1:5|6:d	366
a-dgro-dgal-NON-2:6|1:a|2:keto|3:d||(5d:1)n-glycolyl	367
a-dalt-HEP-1:5|6:d	368
a-dgal-HEX-1:4|6:d	369
a-dgal-HEX-1:5|6:d||(2d:1)amino	370
b-lglc-HEX-1:4	371
a-dgal-HEX-1:5||(6o:1)acetyl	372
a-dgal-HEX-1:5|6:a||(2d:1)amino	373
a-dglc-HEX-1:5|6:a||(2o:1)methyl	374
a-dglc-HEX-1:5|6:a||(2d:1)n-acetyl	375
o-lglc-HEX-0:0|1:aldi	376
o-lglc-HEX-0:0	377
a-dman-HEX-1:5||(3o:1)acetyl	378
a-dman-HEX-1:5||(4o:1)methyl|(6o:1)methyl	379
a-dman-HEX-1:5||(6o:1)methyl	380
a-dman-HEX-1:5|6:d||(2o:1)methyl	381
a-lgal-HEX-1:5|6:d||(3o:1)acetyl	382
a-lgal-HEX-1:5|6:d||(3o:1)methyl	383
a-lgal-HEX-1:5|6:d||(4o:1)methyl	384
a-lgal-HEX-1:5|6:d||(2d:1)amino	385
o-dgal-HEX-0:0	386
a-lgul-HEX-1:5||(2d:1)n-acetyl	387
o-lgal-HEX-0:0	388
a-lman-HEX-1:5|6:d||(4o:1)methyl	389
a-lman-HEX-1:5|6:d||(2d:1)n-acetyl	390
b-dalt-HEX-1:5|6:d	391
b-dtal-HEP-1:5|6:d	392
b-dgal-HEX-1:5|6:d||(3d:1)n-acetyl	393
b-dgal-HEX-1:5||(2o:1)acetyl	394
a-lglc-HEX-1:5	395
b-dglc-HEX-1:5|6:a||(4o:1)acetyl	396
b-dglc-HEX-1:5|6:a||(2d:1)amino	397
o-dman-HEX-0:0	398
o-lman-HEX-0:0	399
b-dman-HEX-1:5||(2o:1)acetyl	400
b-dglc-HEX-1:5|6:d||(3d:1)n-acetyl	401
b-dglc-HEX-1:5|6:d||(4d:1)n-acetyl	402
b-dglc-HEX-1:5|6:d||(2d:1)amino	403
b-dman-HEX-1:5|6:d||(4d:1)n-acetyl	404
b-dxyl-PEN-1:5||(2o:1)acetyl|(3o:1)acetyl	405
b-lalt-HEX-1:4|6:d	406
b-lman-HEX-1:5|6:d||(2o:1)acetyl	407
o-dara-HEX-0:0|2:keto	408
a-dgro-dalt-HEP-1:5	409
a-dgro-dalt-HEP-1:5||(3o:1)methyl	410
o-lara-PEN-0:0|1:aldi	411
o-lara-PEN-0:0|1:aldi||(2o:1)acetyl	412
a-dglc-HEX-1:4	413
o-lgal-HEX-0:0|6:d	414
o-dgal-HEX-0:0|6:d	415
b-dgal-HEX-1:4|6:d	416
a-lgal-HEX-1:4|6:d	417
b-lgal-HEX-1:4|6:d	418
o-dara-PEN-0:0	419
o-lara-PEN-0:0	420
a-dglc-HEX-1:5||(2o:1)methyl|(3o:1)methyl|(6o:1)methyl	421
o-dery-HEX-0:0|1:a|2:keto|3:d	422
a-lgal-HEX-1:5|3,6:anhydro	423
a-dgal-HEX-1:5|3,6:anhydro||(2o:1)sulfate	424
a-lara-HEX-1:5|2:d|6:d	425
a-drib-PEN-1:4||(5d:1)s-methyl	426
a-dgal-HEX-1:5|6:a||(6o:1)methyl	427
a-dman-HEX-1:5||(4d:1)s-methyl	428
b-dthr-HEX-1:5|2:d|3:d|6:d||(4o:1)acetyl	429
o-dery-PEN-0:0|2:keto||(5o:1)phosphate	430
o-dery-PEN-0:0|2:keto||(1o:1)phosphate|(5o:1)phosphate	431
a-dara-HEX-2:5|2:keto||(1o:1)phosphate|(6o:1)phosphate	432
b-dara-HEX-2:5|2:keto||(1o:1)phosphate|(6o:1)phosphate	433
b-dara-HEX-2:5|2:keto||(6o:1)phosphate	434
a-dman-HEX-1:5||(6o:1)phosphate	435
b-dman-HEX-1:5||(6o:1)phosphate	436
o-dthr-PEN-0:0|2:keto	437
o-dthr-PEN-0:0|2:keto||(1o:1)phosphate|(5o:1)phosphate	438
b-dgro-dgal-NON-2:6|1:a|2:keto|3:d	439
b-dgro-dgal-NON-2:6|1:a|2:keto|3:d||(5d:1)n-glycolyl	440
a-lido-HEX-1:5||(2d:1)n-acetyl	441
b-dglc-HEX-1:5||(3d:1)fluoro	442
a-drib-PEN-1:4||(5o:1)phosphate	443
a-dara-HEX-2:5|2:keto||(6o:1)phosphate	444
b-dery-PEN-1:4|2:d	445
a-dgro-dman-HEP-1:5||(7o:1)phosphate	446
b-dglc-HEX-1:5||(2d:1)fluoro	447
a-lgal-HEX-1:5||(6o:1)sulfate	448
a-dman-HEX-1:5||(2d:1)amino|(6o:1)phosphate	449
a-dman-HEX-1:5||(2d:1)n-acetyl|(6o:1)phosphate	450
a-dglc-HEX-1:5||(2d:1)n-acetyl|(6o:1)sulfate	451
o-dglc-HEX-0:0|1:aldi||(1d:1)amino|(2d:1)n-acetyl	452
a-lxyl-HEX-1:5|4:d|6:d	453
a-lgal-HEX-1:5|6:d||(2o:1)methyl|(3o:1)methyl	454
a-dglc-HEX-1:5|6:a||(6o:1)methyl	455
a-dglc-HEX-1:5||(2d:1)n-acetyl|(6o:1)acetyl	456
b-llyx-HEP-1:5|3:d|4:d|7:d||(2d:1)amino|(6d:1)amino	457
b-dgal-HEX-1:5|6:d||(3o:1)acetyl|(4o:1)acetyl	458
a-dgal-HEX-1:5|6:a||(6d:1)amino	459
